name,x,y,width,height,is_fixed
sb42,7625.108000751513,5393.790301196257,1.0,1.0,0
p108,7786.264786305583,5303.536721951775,1.0,1.0,0
sb83,5.718961279435053,3241.560570046731,1.0,1.0,0
p46,194.767423858323,9290.986162646172,1.0,1.0,0
sb17,8787.218778231841,8316.655293611795,1.0,1.0,0
B,3075.141254026614,579.2516649418756,1.0,1.0,0
p60,8780.095992040406,9469.494452979941,1.0,1.0,0
p118,856.5345206787878,4859.9046331661375,1.0,1.0,0
p243,692.1251846838361,7606.021652572315,1.0,1.0,0
p201,7658.3442930698775,1283.9146449976279,1.0,1.0,0
p136,4752.8237809873135,5498.035934949439,1.0,1.0,0
Created,2650.566289400591,8724.330410852574,1.0,1.0,0
p123,4231.379402008869,2117.9820544208205,1.0,1.0,0
sb10,5392.960887794583,7299.3106908997615,1.0,1.0,0
sb7,2011.510633896959,3117.1629130089495,1.0,1.0,0
p13,9951.493566608946,6498.780576394535,1.0,1.0,0
sb64,4381.00083914504,5175.758410355907,1.0,1.0,0
p9,1210.0419586826572,2246.9733703155734,1.0,1.0,0
p2,3380.855621474553,5883.087184572333,1.0,1.0,0
sb46,2301.14732596577,2202.1738445155947,1.0,1.0,0
p174,709.9308600903254,6311.029572700989,1.0,1.0,0
p75,2289.417838111544,9054.20013006128,1.0,1.0,0
p299,8596.354002537466,708.5734988865345,1.0,1.0,0
p125,2380.046343689952,6689.777782962806,1.0,1.0,0
p226,2142.368073704386,1323.11848725025,1.0,1.0,0
sb26,9355.14240580671,5710.430933252845,1.0,1.0,0
p58,4726.710263117941,7846.194242907533,1.0,1.0,0
p166,8074.969977666434,1904.0991436187771,1.0,1.0,0
NetDegree,969.3081422882333,4310.511824063775,1.0,1.0,0
p149,4235.786230199208,4670.246680366749,1.0,1.0,0
sb95,7290.758494598506,6733.645472933015,1.0,1.0,0
sb71,9841.652113659662,984.1787115195888,1.0,1.0,0
sb6,4026.212821022688,3393.0260539496317,1.0,1.0,0
p133,8616.72536352791,2486.5633392028562,1.0,1.0,0
p176,1902.089084408115,4486.135478331319,1.0,1.0,0
p37,4218.816398344042,2785.4514466694045,1.0,1.0,0
p53,2498.0644788210047,9232.655992760128,1.0,1.0,0
p155,4431.307450534569,8613.491047618305,1.0,1.0,0
p276,5503.25312449848,505.8832952488124,1.0,1.0,0
p105,9992.824684127267,8360.275850799519,1.0,1.0,0
sb76,9689.962572847513,9263.669830081275,1.0,1.0,0
p301,8486.957344143055,1663.1111060391402,1.0,1.0,0
p169,4856.411254507185,2137.472991991817,1.0,1.0,0
p77,4010.4029254945262,586.3539997217893,1.0,1.0,0
Wu,3789.731189769161,9853.08843779726,1.0,1.0,0
p45,2652.0305817215194,7840.706019485694,1.0,1.0,0
p330,4550.083673391433,4230.074859901629,1.0,1.0,0
sb66,9573.176408596732,9954.226894927138,1.0,1.0,0
p111,5557.683234056182,7184.08275296326,1.0,1.0,0
sb43,1547.9682527406412,2967.078254945642,1.0,1.0,0
p274,9687.093649691587,5791.802908162562,1.0,1.0,0
p286,5421.952013742743,7479.755603790641,1.0,1.0,0
p322,571.6527290748307,5841.775944589712,1.0,1.0,0
p209,5028.503829195136,8527.198920482853,1.0,1.0,0
p95,1574.3272793948327,9607.789032744504,1.0,1.0,0
p313,801.1146524058688,1858.249609807232,1.0,1.0,0
p33,5950.351064500277,6752.125536040901,1.0,1.0,0
p14,2352.038950009312,1198.866139471242,1.0,1.0,0
p242,8902.873141294374,2462.1534778862488,1.0,1.0,0
SunOS,5945.191535334412,6193.815103321031,1.0,1.0,0
2000,4192.2491533587245,5836.7228929122475,1.0,1.0,0
p142,5227.827155319589,9347.062577364273,1.0,1.0,0
p188,2042.5919942353644,7161.918007894148,1.0,1.0,0
p101,2386.85952615846,3957.858467912545,1.0,1.0,0
sb73,6716.902229599713,2999.970797987622,1.0,1.0,0
p253,3161.77196271854,7518.644924144021,1.0,1.0,0
p24,725.4311449315732,4582.855226185861,1.0,1.0,0
p110,9984.544408544423,9960.964478550944,1.0,1.0,0
p48,732.60721099633,2131.543122670404,1.0,1.0,0
p117,2652.0041475040134,9332.593779937091,1.0,1.0,0
p228,8808.641736864396,8792.702424845427,1.0,1.0,0
p3,3695.2708873888396,1577.4683235723196,1.0,1.0,0
p172,8337.449546398071,7035.399250873709,1.0,1.0,0
Huaizhi,6116.777657259501,9872.330636315042,1.0,1.0,0
p183,6539.763177107327,78.23107152157948,1.0,1.0,0
sb44,8171.041351154617,2993.787521999779,1.0,1.0,0
p284,6633.8871496607735,9389.300039271038,1.0,1.0,0
sb53,1342.911143933677,1154.2867041910222,1.0,1.0,0
p72,1070.3597770941765,5532.236408848159,1.0,1.0,0
sb8,2723.4821231481633,6048.298270302239,1.0,1.0,0
p94,7176.121871387979,2035.9731232745294,1.0,1.0,0
p168,6342.3795888507975,2639.839016304094,1.0,1.0,0
p139,4885.318521493766,9053.364910793232,1.0,1.0,0
sb99,8461.037132948555,922.9846771273342,1.0,1.0,0
p325,4235.757725637263,2766.802239722517,1.0,1.0,0
sb84,35.456890877823,7711.192230196271,1.0,1.0,0
sb86,6371.133773013797,2619.552624343482,1.0,1.0,0
p189,7412.309083479308,5516.804211263912,1.0,1.0,0
p26,4276.869189806794,96.69699608339965,1.0,1.0,0
p54,752.4386007376704,8831.06393300143,1.0,1.0,0
p80,9039.285715598931,5455.902892055224,1.0,1.0,0
p215,8345.950198860168,5825.09566489794,1.0,1.0,0
sb88,1480.9378556748266,1274.4551928213875,1.0,1.0,0
sb78,3082.583499301337,8989.8148874259,1.0,1.0,0
p65,7961.223048880417,8607.025820009028,1.0,1.0,0
p318,8989.246365264746,2100.7653833975405,1.0,1.0,0
p184,2495.2973922292445,1027.9362167178563,1.0,1.0,0
p22,7801.162418714427,8841.34701451009,1.0,1.0,0
p57,4063.773898321168,6206.615101507128,1.0,1.0,0
p122,1545.5333833220463,9298.810156936745,1.0,1.0,0
sb14,8646.05696219964,9762.060329309628,1.0,1.0,0
sb48,8107.717199403969,8814.162046633244,1.0,1.0,0
Platform,247.86361898188724,7365.644717550821,1.0,1.0,0
p20,3321.8546794642866,9308.158860483256,1.0,1.0,0
p167,8022.35138937139,8640.640283752795,1.0,1.0,0
p262,8107.49316574389,2668.0570959447205,1.0,1.0,0
sb57,7873.745091354711,1080.9562640295712,1.0,1.0,0
sb79,8721.667829060898,8585.932513377817,1.0,1.0,0
p120,2224.337175456644,8165.86605596929,1.0,1.0,0
p182,4603.03234678942,3051.908673386006,1.0,1.0,0
885,7953.454991528618,2275.9548740777036,1.0,1.0,0
p127,236.6443470145152,1931.2978832770866,1.0,1.0,0
p235,3282.619511977065,8643.529420302864,1.0,1.0,0
sb39,9668.891040483612,2791.249927218714,1.0,1.0,0
p162,6414.817386076277,3996.7838436006086,1.0,1.0,0
p100,9811.496871982601,5362.157324787219,1.0,1.0,0
p251,9392.371403247158,1153.4175185142758,1.0,1.0,0
sb92,9704.006110222279,1785.6781617246365,1.0,1.0,0
nets,9625.343157615554,2654.663625229686,1.0,1.0,0
p208,1084.025472147111,4345.637585646444,1.0,1.0,0
p178,7285.450606527043,3136.7731419499123,1.0,1.0,0
p247,6062.088533061433,5114.230596694781,1.0,1.0,0
p128,3851.954333447272,5765.880434965995,1.0,1.0,0
sb15,2547.2250613858196,7087.852838341706,1.0,1.0,0
p270,16.912782186294663,9255.751654990827,1.0,1.0,0
p150,5384.519970927919,7194.299991448455,1.0,1.0,0
sb81,7419.500778394765,6706.285044329995,1.0,1.0,0
p269,3642.214717812642,699.7381112631018,1.0,1.0,0
p159,6642.376849112723,3302.000360425964,1.0,1.0,0
p61,3139.156450583597,8480.152795063355,1.0,1.0,0
p19,7197.542630139502,3003.222682112642,1.0,1.0,0
p204,3092.8466220865325,4083.9290861921686,1.0,1.0,0
p107,4024.0038705772463,2956.55202525947,1.0,1.0,0
NumPins,1272.8779905915321,4204.463337729083,1.0,1.0,0
SUNW,9403.63670730183,6773.17945272733,1.0,1.0,0
p109,9028.055457325827,6155.149159513805,1.0,1.0,0
p103,3009.4987456556532,5479.372131356982,1.0,1.0,0
p278,4.059396972875273,2869.137168689272,1.0,1.0,0
sb58,4298.881499898346,5799.84781195682,1.0,1.0,0
sb56,6547.056237030716,4649.881902470142,1.0,1.0,0
p206,4421.597993048074,2137.014009891003,1.0,1.0,0
p7,4731.861859093263,9011.808258282543,1.0,1.0,0
p34,7960.247601267803,1696.9139619805474,1.0,1.0,0
p225,847.9553672512175,5154.520099152164,1.0,1.0,0
p114,6329.408557657957,3351.882554098009,1.0,1.0,0
p163,8184.234645366642,7511.381375407323,1.0,1.0,0
sb69,6727.956705571671,2246.4066599728826,1.0,1.0,0
sparc,1991.2993272657664,244.2538772682634,1.0,1.0,0
p308,2448.4254407835015,4751.3634421880515,1.0,1.0,0
sb50,8497.37694624732,728.282291845691,1.0,1.0,0
sb80,4144.410109977193,6297.653807377137,1.0,1.0,0
p223,1944.352367397093,6963.542504905049,1.0,1.0,0
sb5,4943.77169010437,2439.8443957843883,1.0,1.0,0
sb34,6560.580111117841,55.44818138031759,1.0,1.0,0
p296,7509.644766184729,7700.461885740251,1.0,1.0,0
p277,1065.8729656353894,4251.461939427341,1.0,1.0,0
p143,1758.8668170653166,9579.660422795398,1.0,1.0,0
p126,5179.577504437409,502.1838514064092,1.0,1.0,0
4,2491.9827965997165,8483.363473516598,1.0,1.0,0
sb59,4564.618254701725,8014.166017222645,1.0,1.0,0
p35,6675.777325863531,9878.92453066448,1.0,1.0,0
p220,5954.523184694197,9500.396084431559,1.0,1.0,0
sb35,8914.25925810437,6126.523227617628,1.0,1.0,0
p30,7192.739612759671,5047.781648244019,1.0,1.0,0
sb11,8305.69169721415,5478.719506108284,1.0,1.0,0
sb82,8972.081032332622,7436.554421595849,1.0,1.0,0
p306,4746.744368230533,2591.9154846501933,1.0,1.0,0
p132,2472.3973750965956,6376.614367761563,1.0,1.0,0
sb28,7658.136842971655,5212.998128279821,1.0,1.0,0
p241,6267.484369817813,2745.974469175383,1.0,1.0,0
sb63,774.8335386473582,2857.281508631525,1.0,1.0,0
p239,2717.151070821846,3197.095684187623,1.0,1.0,0
p134,5401.522225184564,1383.7406151615571,1.0,1.0,0
p116,2312.6147972818676,6939.4981229905225,1.0,1.0,0
p25,7064.191416945522,642.2885071387807,1.0,1.0,0
p266,4075.993696665867,5426.111405039153,1.0,1.0,0
p82,4157.74234103156,2068.3438951441026,1.0,1.0,0
p323,4201.435177734256,9048.384783401769,1.0,1.0,0
p68,5840.794142042251,6955.22986497968,1.0,1.0,0
p279,8567.320323039343,7655.945761180695,1.0,1.0,0
sb20,3803.810289277116,58.96083583993072,1.0,1.0,0
p89,3517.588026718247,7534.7512505938585,1.0,1.0,0
sb87,8534.479505691046,9534.303384701063,1.0,1.0,0
p305,4190.212826298219,7475.156689780508,1.0,1.0,0
p102,5461.323097338391,6032.525889412414,1.0,1.0,0
p76,2205.386943238189,2194.2163462143617,1.0,1.0,0
p321,4358.359760466366,290.2481994671524,1.0,1.0,0
p64,3361.2954369838244,6791.418850283497,1.0,1.0,0
p121,4043.1666913763706,1650.4473120350883,1.0,1.0,0
p314,4673.901492323102,1276.277972811607,1.0,1.0,0
p214,6222.569609740647,269.6645190513769,1.0,1.0,0
sb93,3940.202563397047,5643.919830247741,1.0,1.0,0
p197,271.0204634031244,6427.496480093358,1.0,1.0,0
p258,1356.9948723056425,4616.984440515117,1.0,1.0,0
p202,502.8463348862755,3791.0386418813955,1.0,1.0,0
p327,2116.6028421148153,3268.4580488130855,1.0,1.0,0
sb89,7612.297078940271,3791.262155641363,1.0,1.0,0
p334,7520.098235547848,8319.242851552726,1.0,1.0,0
sb33,2522.715317823806,819.0623276164255,1.0,1.0,0
p310,193.83287050010688,5394.190479225337,1.0,1.0,0
p141,9999.078285092091,3499.6034372018394,1.0,1.0,0
p297,6501.44093249875,7812.330496108949,1.0,1.0,0
sb30,6517.546552438895,7542.332040595262,1.0,1.0,0
p12,9496.11732715989,1993.606823625329,1.0,1.0,0
p124,203.80017320332345,1523.8234578479037,1.0,1.0,0
p66,1262.2097487420624,6694.588446199106,1.0,1.0,0
p287,5639.695819300191,2179.6454090650363,1.0,1.0,0
p252,6994.649712461508,7668.980983562408,1.0,1.0,0
sb75,1677.8914336780226,6072.474938909317,1.0,1.0,0
p160,7479.256519552858,1145.3287137889768,1.0,1.0,0
sb4,8193.01174311085,9647.207730340877,1.0,1.0,0
p157,1080.9874965760657,256.7842549746602,1.0,1.0,0
p292,3119.572443946952,6773.472868504088,1.0,1.0,0
p200,9581.72838205896,3966.544415166273,1.0,1.0,0
sb0,7150.147050494684,759.9647784305996,1.0,1.0,0
p83,6906.144159329803,6272.423956010444,1.0,1.0,0
p6,1019.0130544597653,7724.80884951224,1.0,1.0,0
sb21,8502.932390887963,6004.116148168441,1.0,1.0,0
p238,1210.550650673151,9838.443515146713,1.0,1.0,0
p272,7826.353463610196,3472.0376530844896,1.0,1.0,0
p187,4283.780132347444,3705.7087621805617,1.0,1.0,0
sb72,5059.607896770779,3412.3117486128317,1.0,1.0,0
p70,8495.756269995773,8223.30918090058,1.0,1.0,0
p221,1055.3887064399858,9607.875672145787,1.0,1.0,0
p129,6355.851061014459,8287.073110024581,1.0,1.0,0
sb51,7073.08643706077,4354.87145007677,1.0,1.0,0
sb18,7337.953040133919,9654.737312380777,1.0,1.0,0
p99,2700.8239638740083,8081.992188067559,1.0,1.0,0
p234,5381.729064482558,4834.975038831961,1.0,1.0,0
p185,4355.744930038943,7310.262143051223,1.0,1.0,0
p190,2683.9553804922534,8517.13160019332,1.0,1.0,0
p191,8307.310188906034,866.628980556744,1.0,1.0,0
p293,8816.31184002772,2438.63439190956,1.0,1.0,0
p41,4647.084666032318,6103.317042305206,1.0,1.0,0
p333,3789.8930412826403,286.9999777008958,1.0,1.0,0
p27,8509.528363124591,1818.398571576918,1.0,1.0,0
p165,2121.19850179739,7978.323568280965,1.0,1.0,0
p205,3403.3884316428366,8803.199797582254,1.0,1.0,0
p230,7011.837503322016,2762.685757561849,1.0,1.0,0
sb60,101.51114438677111,9480.625777770312,1.0,1.0,0
p144,856.1296195802126,7200.746641041943,1.0,1.0,0
p211,4885.778468487873,7581.646534824664,1.0,1.0,0
p319,6906.093394465231,6459.028997409523,1.0,1.0,0
p21,4908.213350785862,7929.328681323174,1.0,1.0,0
p112,930.5335055467168,2215.9640047253015,1.0,1.0,0
p93,6917.871552952019,3062.060301300884,1.0,1.0,0
p282,5815.555853323672,4732.604887595247,1.0,1.0,0
p300,5309.219311457678,4255.0381270521475,1.0,1.0,0
p29,7459.354367136096,3307.9129719593016,1.0,1.0,0
p179,7028.54942185769,2709.164269761963,1.0,1.0,0
p222,2514.0367620094153,1206.5588475230581,1.0,1.0,0
p249,1925.842934515174,1195.5474125505284,1.0,1.0,0
p52,5358.639653837498,7621.8960948410295,1.0,1.0,0
p265,1851.4984243766198,2163.846398786057,1.0,1.0,0
p140,4841.985872127087,7245.850010930516,1.0,1.0,0
p138,9766.070228830567,5246.368691086079,1.0,1.0,0
p271,2829.98703274955,1005.2610809079076,1.0,1.0,0
sb16,1941.1757809107344,2274.831634825547,1.0,1.0,0
p173,1794.4154368540333,141.48367256063833,1.0,1.0,0
sb97,5341.350892676633,2743.113267832673,1.0,1.0,0
p15,9742.94931102738,5533.5896679860825,1.0,1.0,0
p145,6974.173929101945,1262.794929584089,1.0,1.0,0
sb13,8684.61197262944,4908.786945237788,1.0,1.0,0
sb2,8727.197349985347,5740.642196263322,1.0,1.0,0
p263,4693.969449305102,4404.687981360103,1.0,1.0,0
p186,1843.6367039008173,513.7671718357784,1.0,1.0,0
p248,9410.635967681032,4777.291872656877,1.0,1.0,0
p285,8221.156452994304,4007.0744225193976,1.0,1.0,0
p257,740.8217025563979,6294.457069519983,1.0,1.0,0
p147,536.0907429253315,1491.9758447365516,1.0,1.0,0
p203,5628.395970845642,3038.355118422277,1.0,1.0,0
p1,9939.1812271022,1184.5156221146158,1.0,1.0,0
p196,7644.4344532619425,6063.176512429628,1.0,1.0,0
p229,7907.408298434194,2256.8713706503463,1.0,1.0,0
sb70,5225.725351302179,4505.144648887543,1.0,1.0,0
p303,4427.210040193283,8601.6666582618,1.0,1.0,0
sb67,9900.312604667979,3053.8024431936037,1.0,1.0,0
User,6210.273210721485,6096.309122451304,1.0,1.0,0
p74,7400.89305484545,9475.90200325378,1.0,1.0,0
sb40,2077.879058235513,2110.25195305393,1.0,1.0,0
p207,6604.281371920366,1570.5709338087715,1.0,1.0,0
p62,1738.1354832643447,750.6486890116793,1.0,1.0,0
p51,26.75722602885733,4505.0370461770235,1.0,1.0,0
p255,5938.111951195632,2912.592890310276,1.0,1.0,0
sb37,2314.7623455602584,7069.558298790333,1.0,1.0,0
sb98,7029.875580937171,4540.3132640704325,1.0,1.0,0
p261,6873.849200712428,9239.110444825486,1.0,1.0,0
sb49,7878.280266467314,6250.580071642219,1.0,1.0,0
p273,6611.830428533678,9336.684584455134,1.0,1.0,0
p302,4251.389661042116,5445.6237871057865,1.0,1.0,0
p260,6476.347234024807,9084.114452126061,1.0,1.0,0
p320,8266.311596500596,714.0983685581415,1.0,1.0,0
p67,1659.2278922072467,3076.1181261423253,1.0,1.0,0
p59,7489.577220696233,5692.070493190924,1.0,1.0,0
p331,2886.1058830584175,1243.5365817470822,1.0,1.0,0
p289,6886.779912120937,6997.336849757173,1.0,1.0,0
sb96,9426.762407440408,5004.7217711792555,1.0,1.0,0
p92,4937.952193450843,804.4185189930098,1.0,1.0,0
sb24,398.6078418361305,4320.286641607726,1.0,1.0,0
p43,3223.2158335829995,2503.6790241200392,1.0,1.0,0
p91,913.268866309852,9619.111021928367,1.0,1.0,0
p50,8359.586139061814,5751.991092199304,1.0,1.0,0
p312,9507.862778063523,9995.724168774514,1.0,1.0,0
p88,6722.815843032393,2695.110259670539,1.0,1.0,0
sb52,402.3167314461618,7562.688304125571,1.0,1.0,0
p240,4705.008232516336,6515.094894336864,1.0,1.0,0
p56,9160.727879267675,1814.8914722312593,1.0,1.0,0
p97,5853.296252778544,6347.847194540869,1.0,1.0,0
p113,4917.258021910134,912.4240629382718,1.0,1.0,0
p311,3479.6105629465046,3333.0839366509204,1.0,1.0,0
p290,6701.335095211854,8577.330944003526,1.0,1.0,0
p4,3298.036635789654,6936.736739834325,1.0,1.0,0
p98,2882.1779536145577,9451.935395632107,1.0,1.0,0
p316,8135.660347379726,5500.966089717829,1.0,1.0,0
p216,4548.259086017294,3145.171571701679,1.0,1.0,0
p44,3232.737862759947,9701.847268085772,1.0,1.0,0
p212,4041.750570007456,5145.962523291051,1.0,1.0,0
p210,9881.19214781754,6576.60386483129,1.0,1.0,0
p85,5425.93594357195,4132.475707993215,1.0,1.0,0
p8,1875.8254139452713,3617.7935915167527,1.0,1.0,0
sb1,7564.431540555737,6254.08742145009,1.0,1.0,0
p135,7599.90536061017,2035.5823835027386,1.0,1.0,0
p264,5492.196390853317,9276.727608444477,1.0,1.0,0
p38,4381.160950723783,6982.500291221722,1.0,1.0,0
p281,1214.2608336261985,9731.468158216943,1.0,1.0,0
p291,6088.716670819649,2392.9746232765037,1.0,1.0,0
p106,1583.781638052324,5508.3900700266995,1.0,1.0,0
p237,5522.51409053733,932.0920128152254,1.0,1.0,0
p231,9922.571393952196,9129.29878484168,1.0,1.0,0
sb36,4614.478941787834,1174.6614908955755,1.0,1.0,0
sb3,8321.431737689012,4983.7550470719525,1.0,1.0,0
p130,7166.033259917911,5088.720150695118,1.0,1.0,0
sb23,2734.248967132742,8347.239455766943,1.0,1.0,0
p194,9802.446326033754,2437.3090607513836,1.0,1.0,0
sb41,5512.650768804697,3835.860132471499,1.0,1.0,0
p280,9218.681499315619,5082.40891592894,1.0,1.0,0
p151,8793.26255146476,8640.269344285882,1.0,1.0,0
sb9,2762.4740282204098,7900.061820031135,1.0,1.0,0
sb19,4149.424235513451,9342.483936825201,1.0,1.0,0
p332,5077.376758096564,8205.494731855784,1.0,1.0,0
p213,2828.389832828266,2985.558497717672,1.0,1.0,0
sb55,5869.377224141611,9989.023332293387,1.0,1.0,0
2,4896.40346655701,1485.954183827891,1.0,1.0,0
p283,5385.805777038737,3451.239416930075,1.0,1.0,0
p180,5519.17417070811,5434.30062958673,1.0,1.0,0
p119,4553.446168665011,3217.7735022903744,1.0,1.0,0
p63,1886.523737071054,6974.984276205713,1.0,1.0,0
p47,5717.976419849011,2335.624460578931,1.0,1.0,0
p96,7755.4447509925885,436.4729909730192,1.0,1.0,0
sb12,7447.051515651959,7052.278810250025,1.0,1.0,0
p10,8114.089025648768,3860.7875249098233,1.0,1.0,0
p16,6636.8882948453465,8207.47551709555,1.0,1.0,0
sb65,9808.181386597851,4953.286496164235,1.0,1.0,0
sb25,370.19611345576186,5022.911501329659,1.0,1.0,0
p315,5901.804293095671,8697.003133622155,1.0,1.0,0
p49,8741.903740543083,4403.062097706771,1.0,1.0,0
p153,5259.510868075614,4569.280744742422,1.0,1.0,0
sb27,7224.438275706426,4099.786197463644,1.0,1.0,0
p55,6547.813264277338,1543.6121877154885,1.0,1.0,0
p267,4694.906009847319,9692.036305742173,1.0,1.0,0
p219,3385.6123405143167,6927.04598586882,1.0,1.0,0
p31,6498.366525792726,8517.652923506914,1.0,1.0,0
p232,8523.413365658931,8593.421841682666,1.0,1.0,0
sb77,3800.0939752265504,3166.6115393339965,1.0,1.0,0
p39,7187.17425222983,7594.018093343636,1.0,1.0,0
p275,8723.830173985363,358.9909983768658,1.0,1.0,0
p154,684.2074718155144,6311.6101685464055,1.0,1.0,0
p244,9209.290987802968,9974.259229562154,1.0,1.0,0
p104,7467.66366737927,4339.714719231257,1.0,1.0,0
p158,984.4312638319797,6337.478287807913,1.0,1.0,0
p181,8725.792326070907,4436.7855166170575,1.0,1.0,0
p5,6940.011627932346,9034.24062050486,1.0,1.0,0
sb94,459.9096867721275,7961.434651622118,1.0,1.0,0
p115,2933.677759652088,3748.410897753148,1.0,1.0,0
p199,1455.6979569939842,5311.6631814876,1.0,1.0,0
p170,5659.280619159368,7925.194738809532,1.0,1.0,0
p324,1699.8364906809738,789.6835065999463,1.0,1.0,0
sb47,8708.395986448548,6197.103685374153,1.0,1.0,0
p236,2408.29791856313,9128.290160235549,1.0,1.0,0
sb31,1431.1772012850965,4611.499133549975,1.0,1.0,0
sb91,2539.7733941354227,2553.2670815915403,1.0,1.0,0
sb29,93.97431454871041,8046.330769751463,1.0,1.0,0
p295,9012.09423598883,6776.108856990794,1.0,1.0,0
sb38,1579.7562207178694,4417.297836038144,1.0,1.0,0
p254,3455.656244430817,5875.717051264214,1.0,1.0,0
p171,6389.387023600121,4243.089384608977,1.0,1.0,0
p193,2500.9822440770126,8453.039251425987,1.0,1.0,0
p328,1992.1699910889236,3846.9324896734547,1.0,1.0,0
p268,4832.080610592161,2372.0570192757464,1.0,1.0,0
p217,5719.226923507389,5748.119301786451,1.0,1.0,0
p32,9926.920436268976,2952.307538832694,1.0,1.0,0
sb90,9779.444845768627,6582.298159286807,1.0,1.0,0
p69,2744.8038017822773,5659.29016955699,1.0,1.0,0
