name,x,y,width,height,is_fixed
o294,0.0,0.0,10.0,12.0,0
o295,0.0,0.0,10.0,12.0,0
o296,0.0,22.097481519587127,10.0,12.0,0
o297,10.962858730896274,7.782634809997047,10.0,12.0,0
o298,0.6743949432161934,0.0,10.0,12.0,0
o299,25.338153922470834,0.0,10.0,12.0,0
o300,0.0,0.0,10.0,12.0,0
o301,0.0,14.300562225946685,10.0,12.0,0
o302,0.0,0.0,10.0,12.0,0
o303,0.0,0.6676829421359466,10.0,12.0,0
o304,0.0,0.0,10.0,12.0,0
o305,15.01666665276821,24.252405284561636,10.0,12.0,0
o306,0.0,0.44376653902187835,10.0,12.0,0
o307,22.096797692096676,8.486048312644085,10.0,12.0,0
o308,0.0,0.0,10.0,12.0,0
o309,2.162844721540404,0.0,10.0,12.0,0
o310,7.902535071791339,16.914994926208884,10.0,12.0,0
o311,0.0,0.0,10.0,12.0,0
o312,0.0,0.0,10.0,12.0,0
o313,0.0,0.0,10.0,12.0,0
o314,4.6182031999781445,21.252599833936067,10.0,12.0,0
o315,0.0,0.0,10.0,12.0,0
o316,4.514775970902486,0.0,10.0,12.0,0
o317,0.0,23.645105029988876,10.0,12.0,0
o318,0.0,0.0,10.0,12.0,0
o319,11.630522694489782,25.3004663725798,10.0,12.0,0
o320,0.0,0.0,10.0,12.0,0
o321,21.164991426511683,25.40109834355602,10.0,12.0,0
o322,0.0,0.0,10.0,12.0,0
o323,0.0,0.0,10.0,12.0,0
o324,0.0,0.0,10.0,12.0,0
o325,0.0,0.0,10.0,12.0,0
o326,0.0,0.0,10.0,12.0,0
o327,25.166353633230923,12.45975148573196,10.0,12.0,0
o328,0.0,0.0,10.0,12.0,0
o329,0.0,0.0,10.0,12.0,0
o330,11.89216393733805,14.479611791537554,10.0,12.0,0
o331,11.332927427071274,17.007694307884897,10.0,12.0,0
o332,0.0,0.0,10.0,12.0,0
o333,0.0,0.0,10.0,12.0,0
o334,0.0,0.0,10.0,12.0,0
o335,0.0,0.0,10.0,12.0,0
o336,0.0,0.0,10.0,12.0,0
o337,0.0,0.0,10.0,12.0,0
o338,23.01727556510395,0.0,10.0,12.0,0
o339,10.339322771357295,0.0,10.0,12.0,0
o340,0.0,0.0,10.0,12.0,0
o341,0.0,0.0,10.0,12.0,0
o342,0.0,0.0,19.0,12.0,0
o343,11.503330131615867,0.0,10.0,12.0,0
o344,0.0,17.324791211674352,10.0,12.0,0
o345,22.340849776739724,0.0,10.0,12.0,0
o346,5.614268483863177,0.0,10.0,12.0,0
o347,0.0,0.0,10.0,12.0,0
o348,0.0,0.0,44.0,12.0,0
o349,0.0,0.0,10.0,12.0,0
o350,0.0,0.0,44.0,12.0,0
o351,0.0,23.513003003076374,10.0,12.0,0
o352,0.0,18.23526437417468,44.0,12.0,0
o353,0.0,0.0,10.0,12.0,0
o354,0.0,0.0,10.0,12.0,0
o355,0.0,0.0,19.0,12.0,0
o356,0.0,0.0,10.0,12.0,0
o357,0.0,0.0,10.0,12.0,0
o358,0.0,0.0,10.0,12.0,0
o359,0.0,7.352391227013146,19.0,12.0,0
o360,0.0,0.0,44.0,12.0,0
o361,0.0,0.0,10.0,12.0,0
o362,3.7069917009548177,13.140435706680762,10.0,12.0,0
o363,0.0,0.0,44.0,12.0,0
o364,12.557565142443986,18.008176713466018,44.0,12.0,0
o365,0.0,0.0,10.0,12.0,0
o366,0.0,0.0,44.0,12.0,0
o367,0.0,0.0,10.0,12.0,0
o368,0.0,0.0,44.0,12.0,0
o369,0.0,23.336268035305846,10.0,12.0,0
o370,3.9083852047130696,0.0,44.0,12.0,0
o371,0.0,0.0,10.0,12.0,0
o372,0.0,0.0,10.0,12.0,0
o373,5.811301877238156,0.0,10.0,12.0,0
o374,7.0611366848421175,0.0,19.0,12.0,0
o375,8.927832092417644,6.121072058374426,44.0,12.0,0
o376,0.0,1.1412395059679805,10.0,12.0,0
o377,0.0,0.0,10.0,12.0,0
o378,0.0,0.0,10.0,12.0,0
o379,20.450561091127252,20.15193874209079,10.0,12.0,0
o380,0.0,0.0,10.0,12.0,0
o381,8.732871428933082,0.0,10.0,12.0,0
o382,0.0,0.0,44.0,12.0,0
o383,0.0,0.0,16.0,12.0,0
o384,0.0,0.0,10.0,12.0,0
o385,0.0,0.0,19.0,12.0,0
o386,0.0,0.0,10.0,12.0,0
o387,0.0,10.802783504053615,10.0,12.0,0
o388,0.0,0.0,19.0,12.0,0
o389,0.0,0.0,19.0,12.0,0
o390,0.0,0.0,10.0,12.0,0
o391,0.0,0.0,10.0,12.0,0
o392,0.0,0.0,10.0,12.0,0
o393,0.0,17.425923045252183,19.0,12.0,0
o394,9.033575085172659,0.0,44.0,12.0,0
o395,0.0,0.0,10.0,12.0,0
o396,0.0,22.180296018838515,10.0,12.0,0
o397,0.0,9.76631301799873,10.0,12.0,0
o398,21.60265960522776,23.1077530053917,19.0,12.0,0
o399,0.0,0.0,10.0,12.0,0
o400,9.795620664831754,10.145610835498486,10.0,12.0,0
o401,0.0,13.898109775515515,10.0,12.0,0
o402,0.0,0.0,10.0,12.0,0
o403,0.0,23.27473448012624,10.0,12.0,0
o404,1.8027200416029896,0.0,10.0,12.0,0
o405,6.793318823716242,0.0,10.0,12.0,0
o406,0.0,0.0,10.0,12.0,0
o407,0.0,0.0,10.0,12.0,0
o408,0.0,0.0,10.0,12.0,0
o409,11.838594115647112,0.0,10.0,12.0,0
o410,1.9560787981684513,0.0,10.0,12.0,0
o411,0.0,0.0,44.0,12.0,0
o412,15.22038410385867,0.0,10.0,12.0,0
o413,0.0,0.0,10.0,12.0,0
o414,0.0,0.0,10.0,12.0,0
o415,0.0,0.0,10.0,12.0,0
o416,0.0,0.0,10.0,12.0,0
o417,12.61716928244704,0.0,10.0,12.0,0
o418,0.0,0.0,10.0,12.0,0
o419,0.0,0.0,10.0,12.0,0
o420,0.0,0.0,10.0,12.0,0
o421,0.0,0.0,10.0,12.0,0
o422,0.0,0.0,10.0,12.0,0
o423,20.004168558978684,0.0,10.0,12.0,0
o424,0.0,0.0,19.0,12.0,0
o425,0.0,0.0,10.0,12.0,0
o426,0.0,0.0,10.0,12.0,0
o427,0.0,1.6189435756709718,10.0,12.0,0
o428,21.650323768840767,0.0,10.0,12.0,0
o429,7.2496685264866665,9.110272474479617,10.0,12.0,0
o430,0.0,0.0,10.0,12.0,0
o431,0.0,0.0,10.0,12.0,0
o432,0.0,0.0,10.0,12.0,0
o433,0.0,0.0,10.0,12.0,0
o434,0.0,11.686689193203566,44.0,12.0,0
o435,0.0,0.0,31.0,12.0,0
o436,0.0,0.0,19.0,12.0,0
o437,0.0,0.0,13.0,12.0,0
o438,0.0,0.0,10.0,12.0,0
o439,0.0,0.0,13.0,12.0,0
o440,0.0,0.0,10.0,12.0,0
o441,0.0,0.0,13.0,12.0,0
o442,0.0,0.0,10.0,12.0,0
o443,0.0,0.0,13.0,12.0,0
o444,0.0,0.0,10.0,12.0,0
o445,0.0,0.0,13.0,12.0,0
o446,7.055784452268169,4.247622956993209,10.0,12.0,0
o447,7.407146887936948,21.995186731691234,19.0,12.0,0
o448,22.770877997931677,0.0,13.0,12.0,0
o449,4.914973661515213,4.409081421153963,10.0,12.0,0
o450,0.0,0.0,19.0,12.0,0
o451,0.0,0.0,13.0,12.0,0
o452,0.0,0.0,10.0,12.0,0
o453,13.917465391913257,23.653260529916633,19.0,12.0,0
o454,0.0,0.0,19.0,12.0,0
o455,0.0,0.0,13.0,12.0,0
o456,0.0,0.0,10.0,12.0,0
o457,0.0,0.0,13.0,12.0,0
o458,0.0,0.0,10.0,12.0,0
o459,0.0,4.234233947939802,13.0,12.0,0
o460,0.0,0.0,10.0,12.0,0
o461,0.0,0.0,13.0,12.0,0
o462,14.956575256519296,11.136747158722606,10.0,12.0,0
o463,0.0,13.45851556384753,19.0,12.0,0
o464,0.0,24.627460950418122,13.0,12.0,0
o465,0.0,0.0,10.0,12.0,0
o466,0.0,0.0,19.0,12.0,0
o467,0.0,0.0,13.0,12.0,0
o468,0.0,0.0,10.0,12.0,0
o469,24.571255811484058,15.60841169061624,13.0,12.0,0
o470,0.0,22.496502065482467,10.0,12.0,0
o471,0.0,0.0,13.0,12.0,0
o472,0.0,0.0,10.0,12.0,0
o473,0.0,25.04144196537383,13.0,12.0,0
o474,0.0,0.0,10.0,12.0,0
o475,0.0,0.0,13.0,12.0,0
o476,0.0,0.0,10.0,12.0,0
o477,0.0,10.4309109759833,13.0,12.0,0
o478,0.0,21.932034906467628,10.0,12.0,0
o479,0.0,0.0,13.0,12.0,0
o480,15.470185518981875,0.0,10.0,12.0,0
o481,9.95359950397864,0.0,13.0,12.0,0
o482,0.0,0.0,10.0,12.0,0
o483,0.0,0.0,13.0,12.0,0
o484,3.8360846076836643,12.559738942231949,10.0,12.0,0
o485,15.940281925336114,3.7409565050399896,13.0,12.0,0
o486,0.0,0.0,10.0,12.0,0
o487,0.0,0.0,13.0,12.0,0
o488,0.0,0.0,10.0,12.0,0
o489,0.0,0.0,13.0,12.0,0
o490,22.743843501723273,0.0,10.0,12.0,0
o491,0.0,0.0,31.0,12.0,0
o492,11.050346426615194,0.0,10.0,12.0,0
o493,0.0,0.0,31.0,12.0,0
o494,0.0,0.0,10.0,12.0,0
o495,0.0,0.0,31.0,12.0,0
o496,0.0,0.0,10.0,12.0,0
o497,0.0,17.536312592747297,23.0,12.0,0
o498,0.0,0.0,10.0,12.0,0
o499,0.0,9.848675811532452,31.0,12.0,0
o500,17.16470526765633,8.71275246826272,10.0,12.0,0
o501,0.0,4.94085062793244,31.0,12.0,0
o502,9.379453508545044,0.0,10.0,12.0,0
o503,0.4295590559089368,17.578650922960403,31.0,12.0,0
o504,0.0,3.8383646668888862,10.0,12.0,0
o505,0.0,0.0,31.0,12.0,0
o506,0.0,20.27575207256951,10.0,12.0,0
o507,0.0,0.0,31.0,12.0,0
o508,0.0,0.0,10.0,12.0,0
o509,0.0,0.0,31.0,12.0,0
o510,0.0,0.0,10.0,12.0,0
o511,12.19955269365906,2.5423708369596647,31.0,12.0,0
o512,0.0,23.53389716535119,10.0,12.0,0
o513,0.0,0.0,31.0,12.0,0
o514,0.0,0.0,10.0,12.0,0
o515,0.0,8.145909237317646,31.0,12.0,0
o516,0.0,0.0,10.0,12.0,0
o517,0.0,0.0,31.0,12.0,0
o518,5.8929557832787856,0.0,10.0,12.0,0
o519,0.0,24.06907375021404,23.0,12.0,0
o520,0.0,0.0,10.0,12.0,0
o521,9.886391565387132,24.47669741983202,31.0,12.0,0
o522,2.427532647843728,23.774491834962607,10.0,12.0,0
o523,0.0,0.0,31.0,12.0,0
o524,0.0,0.0,10.0,12.0,0
o525,0.0,19.798785685668058,23.0,12.0,0
o526,0.0,0.0,10.0,12.0,0
o527,15.393560449381292,20.270848481426025,31.0,12.0,0
o528,0.0,0.0,10.0,12.0,0
o529,0.0,0.0,31.0,12.0,0
o530,0.0,0.0,10.0,12.0,0
o531,0.0,17.350687986743516,31.0,12.0,0
o532,24.9866576116087,0.0,10.0,12.0,0
o533,0.0,0.0,31.0,12.0,0
o534,0.0,8.34396775516262,10.0,12.0,0
o535,0.0,0.0,31.0,12.0,0
o536,3.5535717232439095,0.0,10.0,12.0,0
o537,0.0,0.0,31.0,12.0,0
o538,0.0,0.0,10.0,12.0,0
o539,0.0,0.0,31.0,12.0,0
o540,0.0,0.0,10.0,12.0,0
o541,0.0,0.0,31.0,12.0,0
o542,0.0,0.0,10.0,12.0,0
o543,0.0,23.381128539776114,23.0,12.0,0
o544,0.0,0.0,10.0,12.0,0
o545,25.30970301076639,0.0,31.0,12.0,0
o546,0.0,0.0,10.0,12.0,0
o547,0.0,0.0,31.0,12.0,0
o548,0.0,0.0,10.0,12.0,0
o549,22.12733632157169,0.0,31.0,12.0,0
o550,0.0,0.0,10.0,12.0,0
o551,2.1667864963625054,0.0,31.0,12.0,0
o552,0.0,0.0,10.0,12.0,0
o553,5.360028562098949,13.856474188746523,31.0,12.0,0
o554,13.347968194586235,4.049995236467604,10.0,12.0,0
o555,0.0,0.0,13.0,12.0,0
o556,0.0,0.0,10.0,12.0,0
o557,0.0,0.0,13.0,12.0,0
o558,0.0,0.0,10.0,12.0,0
o559,0.0,0.0,19.0,12.0,0
o560,21.384784857264844,0.0,19.0,12.0,0
o561,0.0,4.264040915891131,13.0,12.0,0
o562,0.0,7.634201132865716,10.0,12.0,0
o563,10.68350789326386,0.0,19.0,12.0,0
o564,0.0,0.0,19.0,12.0,0
o565,0.0,0.0,19.0,12.0,0
o566,0.0,0.0,13.0,12.0,0
o567,0.0,0.5850100286390555,10.0,12.0,0
o568,0.0,0.0,19.0,12.0,0
o569,0.0,0.0,19.0,12.0,0
o570,0.0,0.0,13.0,12.0,0
o571,12.593680952811777,12.497611975935536,10.0,12.0,0
o572,0.0,0.0,19.0,12.0,0
o573,0.0,1.7659893365403698,19.0,12.0,0
o574,0.0,19.953838287341394,13.0,12.0,0
o575,5.171586374910949,0.0,10.0,12.0,0
o576,0.0,18.324316029668992,19.0,12.0,0
o577,0.0,0.0,19.0,12.0,0
o578,0.0,24.820788622084272,19.0,12.0,0
o579,0.0,0.0,13.0,12.0,0
o580,0.0,0.0,10.0,12.0,0
o581,0.0,0.0,13.0,12.0,0
o582,0.0,0.0,10.0,12.0,0
o583,7.412144884261266,0.0,13.0,12.0,0
o584,3.540436249729543,19.47629274679051,10.0,12.0,0
o585,0.0,0.0,19.0,12.0,0
o586,0.0,0.0,13.0,12.0,0
o587,0.0,0.0,10.0,12.0,0
o588,0.0,0.0,13.0,12.0,0
o589,0.0,0.0,10.0,12.0,0
o590,0.0,0.0,13.0,12.0,0
o591,0.0,0.0,10.0,12.0,0
o592,0.0,0.0,13.0,12.0,0
o593,13.044704979216037,0.0,10.0,12.0,0
o594,0.0,0.0,13.0,12.0,0
o595,10.141895647663905,14.952839383852009,10.0,12.0,0
o596,0.0,0.0,13.0,12.0,0
o597,16.57535917122093,0.0,10.0,12.0,0
o598,0.0,0.0,13.0,12.0,0
o599,0.0,0.0,10.0,12.0,0
o600,0.0,0.0,19.0,12.0,0
o601,0.0,0.0,31.0,12.0,0
