name,x,y,width,height,is_fixed
p194,1547.9682527406412,2967.078254945642,1.0,1.0,0
p293,398.6078418361305,4320.286641607726,1.0,1.0,0
sb35,5432.653207496902,7469.90899233739,1.0,1.0,0
p298,571.6527290748307,5841.775944589712,1.0,1.0,0
p319,5028.503829195136,8527.198920482853,1.0,1.0,0
sb19,1584.938249035651,9605.296078723233,1.0,1.0,0
sb94,801.1146524058688,1858.249609807232,1.0,1.0,0
p24,5950.351064500277,6752.125536040901,1.0,1.0,0
p130,2352.038950009312,1198.866139471242,1.0,1.0,0
4,8902.873141294374,2462.1534778862488,1.0,1.0,0
p274,5945.191535334412,6193.815103321031,1.0,1.0,0
Created,4192.2491533587245,5836.7228929122475,1.0,1.0,0
p309,5227.827155319589,9347.062577364273,1.0,1.0,0
sb95,2049.683556055567,7178.484764549533,1.0,1.0,0
Wu,2386.85952615846,3957.858467912545,1.0,1.0,0
p192,6715.993576941284,3006.090732470183,1.0,1.0,0
p279,3161.77196271854,7518.644924144021,1.0,1.0,0
NumPins,725.4311449315732,4582.855226185861,1.0,1.0,0
p72,9984.544408544423,9960.964478550944,1.0,1.0,0
sb12,732.60721099633,2131.543122670404,1.0,1.0,0
p312,2632.2053410669737,9336.459975435224,1.0,1.0,0
p261,8808.641736864396,8792.702424845427,1.0,1.0,0
sb63,3695.2708873888396,1577.4683235723196,1.0,1.0,0
p33,8337.449546398071,7035.399250873709,1.0,1.0,0
sb48,6116.777657259501,9872.330636315042,1.0,1.0,0
sparc,6539.763177107327,78.23107152157948,1.0,1.0,0
p116,8171.041351154617,2993.787521999779,1.0,1.0,0
p119,6633.8871496607735,9389.300039271038,1.0,1.0,0
p173,1342.911143933677,1154.2867041910222,1.0,1.0,0
p245,4062.443547060372,5439.446004894963,1.0,1.0,0
sb55,2712.3136419224597,6061.688204976961,1.0,1.0,0
p137,7163.894093783998,2047.0743299864948,1.0,1.0,0
p320,6342.3795888507975,2639.839016304094,1.0,1.0,0
p46,4885.318521493766,9053.364910793232,1.0,1.0,0
p262,8461.037132948555,922.9846771273342,1.0,1.0,0
p190,4235.757725637263,2766.802239722517,1.0,1.0,0
p65,35.456890877823,7711.192230196271,1.0,1.0,0
p144,6375.825331004775,2621.4943053356264,1.0,1.0,0
sb96,7395.0035937755,5500.732307319127,1.0,1.0,0
sb23,4276.869189806794,96.69699608339965,1.0,1.0,0
p13,752.4386007376704,8831.06393300143,1.0,1.0,0
p34,9039.285715598931,5455.902892055224,1.0,1.0,0
p235,8352.169118088046,5809.097467188957,1.0,1.0,0
p180,1480.9378556748266,1274.4551928213875,1.0,1.0,0
p230,3095.131326530506,8990.395428150607,1.0,1.0,0
p253,7961.223048880417,8607.025820009028,1.0,1.0,0
sb73,8989.246365264746,2100.7653833975405,1.0,1.0,0
sb2,2495.2973922292445,1027.9362167178563,1.0,1.0,0
p55,8094.304566778266,64.98759678061018,1.0,1.0,0
Huaizhi,4063.773898321168,6206.615101507128,1.0,1.0,0
p174,1547.183487755039,9303.534370729507,1.0,1.0,0
sb59,8646.05696219964,9762.060329309628,1.0,1.0,0
p100,8107.717199403969,8814.162046633244,1.0,1.0,0
p209,247.86361898188724,7365.644717550821,1.0,1.0,0
p252,3311.649801259473,9299.993998790413,1.0,1.0,0
p151,8022.35138937139,8640.640283752795,1.0,1.0,0
p74,8107.49316574389,2668.0570959447205,1.0,1.0,0
p301,7873.745091354711,1080.9562640295712,1.0,1.0,0
SUNW,8728.65701293344,8597.269088263056,1.0,1.0,0
p316,9704.006110222279,1785.6781617246365,1.0,1.0,0
p213,4603.03234678942,3051.908673386006,1.0,1.0,0
p103,7953.454991528618,2275.9548740777036,1.0,1.0,0
p232,236.6443470145152,1931.2978832770866,1.0,1.0,0
p225,3286.8846186198994,8657.201140116395,1.0,1.0,0
p323,9668.891040483612,2791.249927218714,1.0,1.0,0
p84,6416.362107559398,3987.313229624352,1.0,1.0,0
sb16,9811.496871982601,5362.157324787219,1.0,1.0,0
p229,9388.412584324273,1157.0206219158715,1.0,1.0,0
sb66,2224.337175456644,8165.86605596929,1.0,1.0,0
p247,9628.915178025549,2647.6960458748645,1.0,1.0,0
p300,1084.025472147111,4345.637585646444,1.0,1.0,0
p237,7285.450606527043,3136.7731419499123,1.0,1.0,0
p59,6062.088533061433,5114.230596694781,1.0,1.0,0
p288,7290.758494598506,6733.645472933015,1.0,1.0,0
p14,2547.2250613858196,7087.852838341706,1.0,1.0,0
p246,16.912782186294663,9255.751654990827,1.0,1.0,0
p90,5384.519970927919,7194.299991448455,1.0,1.0,0
p197,7419.500778394765,6706.285044329995,1.0,1.0,0
p170,3653.1005115550606,709.0671843516178,1.0,1.0,0
p233,6640.964894799541,3302.4168401597153,1.0,1.0,0
p169,3124.9651058537684,8481.336946862339,1.0,1.0,0
p2,7197.542630139502,3003.222682112642,1.0,1.0,0
p54,3092.8466220865325,4083.9290861921686,1.0,1.0,0
p6,4024.0038705772463,2956.55202525947,1.0,1.0,0
sb37,1284.797674109883,4194.912112513217,1.0,1.0,0
p63,9403.63670730183,6773.17945272733,1.0,1.0,0
sb24,6498.8443777952325,5449.414806032167,1.0,1.0,0
sb18,3009.4987456556532,5479.372131356982,1.0,1.0,0
p52,4.059396972875273,2869.137168689272,1.0,1.0,0
p308,4298.881499898346,5799.84781195682,1.0,1.0,0
p172,6557.658094282819,4644.084440958748,1.0,1.0,0
p87,4421.597993048074,2137.014009891003,1.0,1.0,0
p26,4731.367545028209,8994.322704739081,1.0,1.0,0
p28,7972.578930427962,1701.4964063957855,1.0,1.0,0
p40,5058.518089037778,5063.626455035214,1.0,1.0,0
p11,6329.408557657957,3351.882554098009,1.0,1.0,0
p132,8180.360178377137,7508.486465977769,1.0,1.0,0
p126,6727.956705571671,2246.4066599728826,1.0,1.0,0
p294,1979.8599427220129,244.42168814084704,1.0,1.0,0
p259,2448.4254407835015,4751.3634421880515,1.0,1.0,0
p115,8497.37694624732,728.282291845691,1.0,1.0,0
p58,4144.410109977193,6297.653807377137,1.0,1.0,0
p272,1944.352367397093,6963.542504905049,1.0,1.0,0
p94,7287.082234911608,2538.8336961869886,1.0,1.0,0
p283,6558.907977923942,57.48032678946012,1.0,1.0,0
sb64,7509.644766184729,7700.461885740251,1.0,1.0,0
p49,1065.8729656353894,4251.461939427341,1.0,1.0,0
sb47,1758.8668170653166,9579.660422795398,1.0,1.0,0
p222,5179.577504437409,502.1838514064092,1.0,1.0,0
p179,2491.9827965997165,8483.363473516598,1.0,1.0,0
p67,4564.618254701725,8014.166017222645,1.0,1.0,0
p289,6668.135523209581,9873.980011822103,1.0,1.0,0
p78,5939.00690902954,9514.528141396491,1.0,1.0,0
sb15,8914.25925810437,6126.523227617628,1.0,1.0,0
p129,7192.739612759671,5047.781648244019,1.0,1.0,0
p105,8305.69169721415,5478.719506108284,1.0,1.0,0
p258,8976.008567898596,7442.618176643427,1.0,1.0,0
p269,4746.744368230533,2591.9154846501933,1.0,1.0,0
p66,2472.3973750965956,6376.614367761563,1.0,1.0,0
sb45,7658.136842971655,5212.998128279821,1.0,1.0,0
NumNets,6254.960596850164,2740.4633869439867,1.0,1.0,0
p93,774.8335386473582,2857.281508631525,1.0,1.0,0
p42,2706.364924125819,3209.5425893625415,1.0,1.0,0
p234,5401.522225184564,1383.7406151615571,1.0,1.0,0
p44,2312.6147972818676,6939.4981229905225,1.0,1.0,0
sb36,7064.191416945522,642.2885071387807,1.0,1.0,0
p186,4062.443547060372,5439.446004894963,1.0,1.0,0
sb42,6636.213837447725,3776.8480662783863,1.0,1.0,0
p280,4206.616794729783,9029.952418011348,1.0,1.0,0
sb8,5840.794142042251,6955.22986497968,1.0,1.0,0
p114,8559.961112095989,7636.783220337588,1.0,1.0,0
p139,3803.810289277116,58.96083583993072,1.0,1.0,0
p7,3517.588026718247,7534.7512505938585,1.0,1.0,0
p39,8532.649481686469,9536.3701412011,1.0,1.0,0
p165,4198.994718278383,7481.626492285674,1.0,1.0,0
p306,5480.3333299007445,6028.358992084656,1.0,1.0,0
p264,8488.287715112947,6003.201797648623,1.0,1.0,0
sb88,4342.343896075576,272.3622962965407,1.0,1.0,0
p37,3367.9098377423907,6807.013304960731,1.0,1.0,0
p1,4043.1666913763706,1650.4473120350883,1.0,1.0,0
sb89,4682.668181652076,1309.5268169838087,1.0,1.0,0
sb26,6228.57873985762,258.56347629369714,1.0,1.0,0
1873,3939.965159033111,5652.999114890332,1.0,1.0,0
p68,267.3345830203687,6426.192405975265,1.0,1.0,0
p310,1356.9948723056425,4616.984440515117,1.0,1.0,0
p334,507.3942190926801,3799.9339054337956,1.0,1.0,0
sb25,2116.6028421148153,3268.4580488130855,1.0,1.0,0
p219,7619.488912780483,3791.349346162777,1.0,1.0,0
p273,7511.708619441221,8315.18961543156,1.0,1.0,0
sb34,2506.567260892734,818.0970950360046,1.0,1.0,0
p112,189.069131031221,5398.409615619363,1.0,1.0,0
sb65,9992.921503278889,3510.29278708309,1.0,1.0,0
p62,6501.085751201,7804.937072924492,1.0,1.0,0
sb13,6504.904742205559,7547.815022261037,1.0,1.0,0
p260,9496.11732715989,1993.606823625329,1.0,1.0,0
nets,201.42134117675423,1524.243158926638,1.0,1.0,0
p270,1262.2097487420624,6694.588446199106,1.0,1.0,0
p88,5649.32039194711,2168.896796022669,1.0,1.0,0
p140,6994.649712461508,7668.980983562408,1.0,1.0,0
sb44,1677.8914336780226,6072.474938909317,1.0,1.0,0
User,7479.256519552858,1145.3287137889768,1.0,1.0,0
p157,8193.01174311085,9647.207730340877,1.0,1.0,0
sb75,1076.602075604932,263.8137349853615,1.0,1.0,0
p69,3119.572443946952,6773.472868504088,1.0,1.0,0
p127,9581.72838205896,3966.544415166273,1.0,1.0,0
p92,7150.147050494684,759.9647784305996,1.0,1.0,0
p326,6906.144159329803,6272.423956010444,1.0,1.0,0
p178,1019.0130544597653,7724.80884951224,1.0,1.0,0
p97,2205.386943238189,2194.2163462143617,1.0,1.0,0
p231,1239.012565734572,9809.243258707376,1.0,1.0,0
sb92,7827.794293708106,3471.7453755436836,1.0,1.0,0
p70,4265.584870430389,3719.1861282603722,1.0,1.0,0
p166,5067.9738502590235,3423.8886479050366,1.0,1.0,0
sb53,8495.756269995773,8223.30918090058,1.0,1.0,0
sb56,1068.1236236687428,9593.658009918629,1.0,1.0,0
p244,6372.677848728268,8299.148919869425,1.0,1.0,0
sb87,7073.08643706077,4354.87145007677,1.0,1.0,0
p118,7337.953040133919,9654.737312380777,1.0,1.0,0
p146,2715.641465228557,8079.693850088579,1.0,1.0,0
p150,5381.729064482558,4834.975038831961,1.0,1.0,0
p167,4352.522666671428,7326.263092645273,1.0,1.0,0
sb3,2683.9553804922534,8517.13160019332,1.0,1.0,0
sb33,8314.534417108573,876.8278565811373,1.0,1.0,0
p136,8826.20659058616,2451.0930307310546,1.0,1.0,0
B,4647.084666032318,6103.317042305206,1.0,1.0,0
p4,3789.8930412826403,286.9999777008958,1.0,1.0,0
p282,8509.528363124591,1818.398571576918,1.0,1.0,0
p131,2101.357713514573,7972.326798308589,1.0,1.0,0
p332,3395.65455510982,8796.974049750848,1.0,1.0,0
p313,7011.837503322016,2762.685757561849,1.0,1.0,0
p122,101.51114438677111,9480.625777770312,1.0,1.0,0
p121,856.1296195802126,7200.746641041943,1.0,1.0,0
sb17,4885.778468487873,7581.646534824664,1.0,1.0,0
sb43,6906.093394465231,6459.028997409523,1.0,1.0,0
p117,9952.576575546736,5294.872756232586,1.0,1.0,0
sb57,930.5335055467168,2215.9640047253015,1.0,1.0,0
p47,6906.449878613542,3058.082737557913,1.0,1.0,0
p104,5815.555853323672,4732.604887595247,1.0,1.0,0
p85,5309.219311457678,4255.0381270521475,1.0,1.0,0
sb6,7459.354367136096,3307.9129719593016,1.0,1.0,0
p36,7028.54942185769,2709.164269761963,1.0,1.0,0
p281,2532.619572064396,1186.770472861961,1.0,1.0,0
p204,1911.6560719486042,1212.5818840624424,1.0,1.0,0
p187,5358.639653837498,7621.8960948410295,1.0,1.0,0
p271,2762.4740282204098,7900.061820031135,1.0,1.0,0
p99,4838.579881548652,7264.828706023781,1.0,1.0,0
p147,9766.070228830567,5246.368691086079,1.0,1.0,0
p267,2823.460555196112,987.9518719683638,1.0,1.0,0
p10,1941.1757809107344,2274.831634825547,1.0,1.0,0
p31,1794.4154368540333,141.48367256063833,1.0,1.0,0
p330,5341.350892676633,2743.113267832673,1.0,1.0,0
p56,9742.94931102738,5533.5896679860825,1.0,1.0,0
sb46,6974.484254309919,1277.463768174903,1.0,1.0,0
p189,8684.61197262944,4908.786945237788,1.0,1.0,0
p16,5174.78001573425,1112.9324988224043,1.0,1.0,0
p228,4679.97772984699,4407.673428746877,1.0,1.0,0
sb97,1843.6367039008173,513.7671718357784,1.0,1.0,0
p155,9397.415283353555,4758.734317982651,1.0,1.0,0
p278,8201.16794386849,3993.372212953413,1.0,1.0,0
p243,740.8217025563979,6294.457069519983,1.0,1.0,0
p30,536.0907429253315,1491.9758447365516,1.0,1.0,0
p198,5611.1274211854725,3036.0434409757286,1.0,1.0,0
p29,9939.1812271022,1184.5156221146158,1.0,1.0,0
p284,7636.844480964713,6062.830049446969,1.0,1.0,0
p18,6722.815843032393,2695.110259670539,1.0,1.0,0
p51,5225.725351302179,4505.144648887543,1.0,1.0,0
p220,4417.1717444548085,8579.280554996296,1.0,1.0,0
p38,9900.312604667979,3053.8024431936037,1.0,1.0,0
p153,6210.273210721485,6096.309122451304,1.0,1.0,0
p102,7400.89305484545,9475.90200325378,1.0,1.0,0
p82,2077.879058235513,2110.25195305393,1.0,1.0,0
p255,6604.281371920366,1570.5709338087715,1.0,1.0,0
p27,1740.2913274826599,757.848344125099,1.0,1.0,0
sb7,1158.6189728349507,2413.0197426087007,1.0,1.0,0
sb83,5903.7445876686215,6450.808111301832,1.0,1.0,0
p96,2306.532418538983,7087.43891739744,1.0,1.0,0
p207,7029.875580937171,4540.3132640704325,1.0,1.0,0
p43,6873.849200712428,9239.110444825486,1.0,1.0,0
p297,7878.280266467314,6250.580071642219,1.0,1.0,0
p35,6611.830428533678,9336.684584455134,1.0,1.0,0
p77,4253.414306435627,5443.741105890751,1.0,1.0,0
p203,6473.2663941396095,9081.570318224245,1.0,1.0,0
p152,8272.200724950884,729.33283485779,1.0,1.0,0
p249,1659.2278922072467,3076.1181261423253,1.0,1.0,0
sb32,7489.577220696233,5692.070493190924,1.0,1.0,0
p19,2886.1058830584175,1243.5365817470822,1.0,1.0,0
p211,6886.779912120937,6997.336849757173,1.0,1.0,0
p196,9426.762407440408,5004.7217711792555,1.0,1.0,0
p268,4950.093720769133,810.7653474986171,1.0,1.0,0
p98,624.467506388193,4754.833630041908,1.0,1.0,0
p53,3207.8665656406365,2486.3811945464895,1.0,1.0,0
sb91,913.268866309852,9619.111021928367,1.0,1.0,0
p226,8359.586139061814,5751.991092199304,1.0,1.0,0
p182,6219.491085162306,6113.08999246115,1.0,1.0,0
sb0,7907.408298434194,2256.8713706503463,1.0,1.0,0
p299,4354.004214330156,6520.703905116928,1.0,1.0,0
p81,4711.6517734148,6510.060046524106,1.0,1.0,0
sb54,9164.201837603312,1821.3129660211098,1.0,1.0,0
p217,5870.55210237197,6346.909412704441,1.0,1.0,0
p321,4920.045333328894,916.8024875152643,1.0,1.0,0
p109,3479.6105629465046,3333.0839366509204,1.0,1.0,0
p91,3701.8096711688263,2095.070307714877,1.0,1.0,0
sb69,3298.036635789654,6936.736739834325,1.0,1.0,0
sb20,2882.1779536145577,9451.935395632107,1.0,1.0,0
p64,8140.368928684582,5508.420939685995,1.0,1.0,0
p276,4536.369748368825,3135.1593890595573,1.0,1.0,0
p57,3232.737862759947,9701.847268085772,1.0,1.0,0
p162,4041.750570007456,5145.962523291051,1.0,1.0,0
p224,9879.056027650826,6576.4775288883075,1.0,1.0,0
p218,5425.93594357195,4132.475707993215,1.0,1.0,0
p120,1875.8254139452713,3617.7935915167527,1.0,1.0,0
sb93,7566.165514962877,6254.6211240763205,1.0,1.0,0
p242,7601.69497949806,2035.3895551058029,1.0,1.0,0
p322,5491.488074101359,9281.554307437747,1.0,1.0,0
p156,4381.160950723783,6982.500291221722,1.0,1.0,0
p86,1214.2608336261985,9731.468158216943,1.0,1.0,0
p9,6088.716670819649,2392.9746232765037,1.0,1.0,0
sb99,1583.781638052324,5508.3900700266995,1.0,1.0,0
sb29,5522.51409053733,932.0920128152254,1.0,1.0,0
sb21,9922.571393952196,9129.29878484168,1.0,1.0,0
p184,4614.478941787834,1174.6614908955755,1.0,1.0,0
sb14,1115.5217359587643,4347.65250669105,1.0,1.0,0
p79,7178.00405662911,5087.8529537596,1.0,1.0,0
p168,2734.248967132742,8347.239455766943,1.0,1.0,0
sb72,9802.446326033754,2437.3090607513836,1.0,1.0,0
p17,5503.0019763046,3841.0633048043346,1.0,1.0,0
sb98,9218.681499315619,5082.40891592894,1.0,1.0,0
p48,8812.322839274242,8648.199127009728,1.0,1.0,0
p75,1840.3692341614003,2147.047988253889,1.0,1.0,0
p89,4149.424235513451,9342.483936825201,1.0,1.0,0
p12,5069.795274016552,8210.046115563957,1.0,1.0,0
p329,2828.389832828266,2985.558497717672,1.0,1.0,0
p287,5934.39733623992,2896.851488565979,1.0,1.0,0
p76,4898.346002572177,1475.439749928193,1.0,1.0,0
p263,5385.805777038737,3451.239416930075,1.0,1.0,0
p199,5509.648200793509,5421.524086817486,1.0,1.0,0
sb74,4560.895785052769,3227.999572846523,1.0,1.0,0
885,1883.336117998072,6976.478346342918,1.0,1.0,0
p183,5726.004924921664,2330.5168456936835,1.0,1.0,0
p205,7755.4447509925885,436.4729909730192,1.0,1.0,0
p292,7434.247084801039,7037.524376909974,1.0,1.0,0
p328,8114.089025648768,3860.7875249098233,1.0,1.0,0
p265,6624.8843870726305,8200.573990302626,1.0,1.0,0
p61,9805.470136667085,4948.521831453494,1.0,1.0,0
p303,370.19611345576186,5022.911501329659,1.0,1.0,0
p318,5901.804293095671,8697.003133622155,1.0,1.0,0
p210,8741.891675326438,4417.928950815759,1.0,1.0,0
p32,5259.510868075614,4569.280744742422,1.0,1.0,0
p251,7232.010745194213,4097.9159518752995,1.0,1.0,0
p286,6547.813264277338,1543.6121877154885,1.0,1.0,0
p3,4694.906009847319,9692.036305742173,1.0,1.0,0
p277,3385.6123405143167,6927.04598586882,1.0,1.0,0
p327,6498.366525792726,8517.652923506914,1.0,1.0,0
p176,8523.413365658931,8593.421841682666,1.0,1.0,0
p290,3800.0939752265504,3166.6115393339965,1.0,1.0,0
sb77,7187.17425222983,7594.018093343636,1.0,1.0,0
p125,8736.382896753637,358.05257535095126,1.0,1.0,0
p171,684.2074718155144,6311.6101685464055,1.0,1.0,0
p193,9210.352353813621,9962.427050594044,1.0,1.0,0
p8,7463.019659716169,4347.805890496462,1.0,1.0,0
sb78,984.4312638319797,6337.478287807913,1.0,1.0,0
p143,8725.792326070907,4436.7855166170575,1.0,1.0,0
NetDegree,6943.865431219016,9033.276898142027,1.0,1.0,0
p22,440.8515762108203,7946.620867288837,1.0,1.0,0
p123,2933.677759652088,3748.410897753148,1.0,1.0,0
p200,1455.6979569939842,5311.6631814876,1.0,1.0,0
p135,5662.316397458302,7931.159976885515,1.0,1.0,0
SunOS,1675.5518973790868,768.0776304838798,1.0,1.0,0
p240,8698.232055088138,6212.93918840017,1.0,1.0,0
p175,2408.29791856313,9128.290160235549,1.0,1.0,0
sb80,1429.1876530474433,4611.804151521857,1.0,1.0,0
p305,2539.7733941354227,2553.2670815915403,1.0,1.0,0
p248,93.97431454871041,8046.330769751463,1.0,1.0,0
p15,9005.07123107168,6782.4887659764545,1.0,1.0,0
3,1592.0649064761521,4410.793368438101,1.0,1.0,0
p25,3455.656244430817,5875.717051264214,1.0,1.0,0
p285,6395.964590414664,4246.631328860214,1.0,1.0,0
p107,2500.9822440770126,8453.039251425987,1.0,1.0,0
p295,1978.649970646803,3836.06120724897,1.0,1.0,0
p191,4832.080610592161,2372.0570192757464,1.0,1.0,0
sb81,5709.925819142215,5753.905073512658,1.0,1.0,0
sb9,9924.716371774895,2966.819798178574,1.0,1.0,0
p216,9779.444845768627,6582.298159286807,1.0,1.0,0
p239,2747.6254419729,5646.905502110579,1.0,1.0,0
